text,score,sentimen
survei lsi warga nilai muzakir manaf pimpin jujur bersih korupsi lsi muzakirmanaffadhlullah surveilsipilkadaaceh popularitascom,0,Netral
freddy mutiara akademisi surabaya bagi pandang sosok anies baswedan  anies sosok intelektual komunikator ulung ambil bijak bijaksana aniesmuhaimin aminajadulu aminkanindonesia aminpaslonsantri,1,Positif
ketua majelis musyawarat ulama mpu aceh teungku faisal ali alias lem faisal kondisi politik aceh kondusif  tutup sidang paripurna sekretariat mpu aceh lampeuneuruet aceh kamis  acehkini,0,Netral
teungku nuruzzahri teungku faisal ali pimpin pwnu aceh,0,Netral
aceh bioskop manfaat bangun bioskop  bilang hibur masyarakat aceh bentuk hibur teungku faisal ali wakil ketua majelis musyawarat ulama mpu aceh,3,Positif
majelis musyawarat ulama mpu aceh tanggap surat edar menteri agama menag atur keras suara masjid  ketua mpu aceh teungku faisal ali atur aceh arif lokal  aceh atur keras suara masjid cuk,5,Positif
salah ilustrator indonesia bahagia karya rekan rekan ilustrator perhati apresiasi dukung anies baswedan ganjar pranowo badai terpa dunia ilustrasi global terima kasih ,0,Netral
ketua majelis musyawarat ulama mpu aceh teungku faisal ali alias lem faisal ajak masyarakat ikut vaksinasi jaga terap protokol sehat prokes  anjur henti musibah pandemi corona sebab orang tinggal vxkg zla,-3,Negatif
menteri agama republik indonesia umum ramadan hijriah jatuh ahad april  ketua majelis musyawarat ulama mpu aceh teungku faisal ali sepakat putus hilal aceh  padu ilmiah tamp,2,Positif
ketua majelis musyawarat ulama mpu aceh teungku faisal ali akrab sapa lem faisal nilai ketidakadilan timpang laksana protokol sehat prokes cegah covid  tutup sidang paripurna sekret,2,Positif
salah contoh bentuk masjid aceh kolonial belanda  masjid lambadak aceh  invasi belanda  buka tiang tiang buat kayu  kilas wantilan bal  leiden university library ,3,Positif
ketua majelis musyawarat ulama mpu aceh teungku faisal ali presiden joko widodo tangan ungsi rohingya aceh rohingya aceh,3,Positif
orang paksa beri orang perilaku puji larang agama  orang islam wakil ketua majelis musyawarat ulama mpu aceh teungku h faisal ali ,1,Positif
innalillahi wa inna ilaihi raji un  duka dalam dengar kabar pulang abang insan cendekia pikir rang jalan layak lentera kabut  tajam penuh bijaksana  tuntun,1,Positif
acehkini ketua majelis musyawarat ulama mpu aceh teungku faisal ali alias lem faisal kondisi politik aceh kondusif  tutup sidang paripurna sekretariat mpu aceh lampeuneuruet aceh,0,Netral
wakil ketua majelis musyawarat ulama mpu aceh teungku h faisal ali dasar hukum konsumsi ganja islam mubah boleh ,3,Positif
anak manja guru cerita nyai hj  muthma innah aschal rkh  fakhrillah aschal mondok pondok pesantren sidogiri pps  konon keluarga demang mondok sidogiri beliau beliau laku istimewa,0,Netral
kait  aceh bioskop manfaat aceh bangun bioskop wakil ketua majelis musyawarat ulama mpu aceh teungku faisal,3,Positif
waled nu teungku faisal ali pimpin pwnu aceh periode gue,0,Netral
  tribute  orang hebat bidang ekonomi makro ekonomi orang bicara by data analisa kali menang jokowi abang faisal sadar negara bawa ugal ugalan jokowi periode,-1,Negatif
ukur arab  ukur hukum agama dan padu kaji ahli fatwa pubg haram wakil ketua mpu aceh teungku faisal ali  pubg aceh,2,Positif
innalillahi wa inna ilaihi raji un  penggal kenang almarhum abang faisal basri november  juang adil spirit iman moga lanjut generasi  al fatihah selamat jalan sang cerah hidup rakyat bangsa ,1,Positif
abang pergi pada tuhan abang kau panggil abang mantan ketua ku gera indonesia selesai tugas konsisten juang hak rakyat,-3,Negatif
nama sedekah orang orang kasih  marah marah  paksa wakil ketua mpu aceh teungku faisal ali sedekah,-3,Negatif
orang rendah  dukung anies sbutkn jasa kakek anies sejarah juang indonesia  jokowi anugerah pahlawan nasional kakek anies  kualitas pikir rendah ,3,Positif
isteri uia kali iring jaya anak perempuan cinta farah a lia bidang law  anak jalan hidup bahawa tiada mustahil allah jua mohon serah ,0,Netral
teungku nuruzzahri teungku faisal ali pimpin pwnu aceh sumber,0,Netral
ulama aceh teungku faisal ali nilai proses potong hewan aceh sorot australia akibat perhati adab sembelih  nilai protes tukang jagal sembelih sesuai kaidah fikih  aceh,2,Positif
eja gelar cik abu bapa saudara abu  cik abu lelaki usia nama abu  cikgu ayu guru ayu  cikgu ayu guru nama ayu  datuk ali datuk ali  datuk ali ali terima gelar datuk ,3,Positif
ketua majelis musyawarat ulama aceh lem faisal langsung presiden jokowi cepat selesai ungsi muslim rohingya  rakyat aceh bantu rohingya  keseriuan perintah solusi panen,5,Positif
pimpin perang aceh syahid tangse habib abdurrahman bin hasan assegaf kenal habib teupin wan  ulama gerilya acheh samalanga acheh pidie ,-1,Negatif
ciri khas teman teman dengar daerah aceh  awal giat aceh hadir maulid nabi muhammad saw haul habib muhammad bin achmad al athos masjid ba alawi aceh  sungguh syukur betemu,5,Positif
gim chip online higgs domino haram kandung praktik judi ketua tanfidziyah urus wilayah nahdlatul ulama pwnu provinsi aceh teungku faisal ali ulama nu aceh gim daring higgs domino island blokir,1,Positif
deklarasi ketua fisabilillah tenabang abang rahmat otoy dukung juang anies istikamah dukung hasil ijtima ulama poin coblos ,3,Positif
acehkini majelis musyawarat ulama mpu aceh tanggap surat edar menteri agama menag atur keras suara masjid  ketua mpu aceh teungku faisal ali atur aceh arif lokal  aceh,4,Positif
apa mungkar maksiat prihatin kait anak anak wakil ketua mpu aceh teungku faisal ali konfirmasi sabtu oktober ,-2,Negatif
 aceh bangun bioskop wakil ketua majelis musyawarat ulama mpu aceh teungku faisal ali konfirmasi wartawan senin,2,Positif
acehkini menteri agama republik indonesia umum ramadan hijriah jatuh ahad april  ketua majelis musyawarat ulama mpu aceh teungku faisal ali sepakat putus hilal aceh ,2,Positif
acehkini ketua majelis musyawarat ulama mpu aceh teungku faisal ali akrab sapa lem faisal nilai ketidakadilan timpang laksana protokol sehat prokes cegah covid  penut,2,Positif
lihat model suasana daerah main bola perempuan haram wakil ketua mpu aceh teungku faisal ali  sepakbola aceh,3,Positif
navigator skotlandia nama kapten thomas forrest temu sultan badr alauddin  kuasa sultan aceh forrest sultan fasih bahasa inggris prancis portugis  sultan milik terjemah hungaria,2,Positif
ngeliatt nabilaa tampil buka pon aceh depan presiden semuaa orang perintah  dibully katai amen bilang galayak gf bilang gf terjomplang sejarah bilang karirnyaa gaakan,-1,Negatif
ustaz fashan time susah sahaja doa tawassul amal baik  time desak afdhal hina hina hina allah ,-1,Negatif
syariat islam implementasi hidup seni baca wakil ketua mpu aceh teungku faisal ali  publisherstory,0,Netral
barusan kontak an keluarga faisal alhamdulilah operasi luka berat kepala hasil faisal kritis siap operasi bahu  mari doa beliau cepat pulih  buka faisal prioritas,3,Positif
abad sultan aceh tumbuh raja muslim kuat asia tenggara pusat studi ajar islam  salah ulama tulis kenal aceh abd al ra f ibn al al gue al fan ur al sink l,4,Positif
 ukur arab  ukur hukum agama dan padu kaji ahli fatwa pubg haram wakil ketua mpu aceh teungku faisal ali  pubg aceh,2,Positif
terima kasih ya jujur i not e ecting hashtag isi doang benar deh rill dukung falah he si such a nice guy  wawas luas banget anak asik ajak interaksi  sibuk sibuk doa baik,7,Positif
oktober ulama aceh tengok hasan krueng kali  keluar fatwa wajib perang tahan republik indonesia  tinggal perang mati syahid ,-3,Negatif
dan proses liku lewat  tampil istana farel tempa skillnya jalan ,1,Positif
rangka anak firaun baham buaya gerun sultan uthmaniyah gambar tengkorak buaya tempurung kepala manusia  tempurung kepala milik puter firaun mati baham buaya gerun sultan uthmaniyah  kisah  follow ,1,Positif
ashkelon  sebut bahasa arab asqal n  turath islam ulama kenal nisbah imam ibn hajar al asqalani gue h  beliau tulis syarah penting sahih al bukhari judul fathul bari ,1,Positif
semangat bubar fpi  terimakasih fachrul dedikasi  nama harum hati ,2,Positif
surat izin dagang sultan alaidin mansyur syah djohan daulat kuasa raja aceh darussalam ang piu dagang negeri cina tanggal mei ,0,Netral
suasana shalat aidul fitri tempat mesjid penuh sesak  alhamdulillah aceh laksana shalat ied  bangga rakyat aceh tegak syariat islam ,4,Positif
 cerita achmad cerdas cinta bangsa relijius musuh soeharto habis istri anak cucu hidup tenang,-2,Negatif
teungku fakinah panglima perang amp,0,Netral
islam garis pandu iaitu autoriti balu  dapat dapat ali abu  per nali ali hidayah  deng,1,Positif
mari sahabat banom nu sluruh keluarga nu indonesia rapat baris  martabat nu injak orang nama faizal assegaf  beliau belah ketua gus yahya beliau injak sih dungu faisal assegaf ,-1,Negatif
terjemah surat sultan aceh paduka seri sultan alauddin manshur syah johan daulat dhilullah fil alam sultan abdul majid khalifah turki usmani instanbul  izin serang belanda batavia sila simak terjemah,0,Netral
paragraf maksud  sila baca ismail hakki ksoy ottoman aceh relations as documented im turkish sources hlm   sultan daud syah abad turki utsmani tuju minta sultan aceh salah wilayah vassal ya ,0,Netral
surat kesah angkat sultan deli osman perkasa alam syah sultan ibrahim manshur syah johan daulat aceh darussalam  angkat sultan osman perkasa alam sulthan deli laksana istana darussalam banda aceh ,6,Positif
foto lawas januari upacara batagak pangulu nobat datuk bijo dirajo nan kuniang nagari tigo balai puluh kota sumatera barat ,-2,Negatif
buku fathul izzar tulis pervert nama kah abdullah fauzi lahir jawa timur ,1,Positif
faisal lo banding fisik orang mending lo banding tingkat didik lo deh  kayak luas perspektif lo manusia lo empati lo bicara lo ok  lo malu kaum nama faisal tau  ish ajg pe,1,Positif
firaun amal ajar sesat firaun amal syirik masuk bakul angkat  percaya osiris isis  pegang firaun permaisuri jelma dewa dewi  firaun lawan arus hapus amal ,0,Netral
acara nikah anak kah mustofa aqil ganjar pranowo sempat temu syekh muhammad fadhil jailani  syekh fadhil cucu syekh abdul qadir al jilani lahir desa jimzarok provinsi qurtalan timur negara turki  beliau tinggai,1,Positif
acehkini ketua majelis musyawarat ulama mpu aceh teungku faisal ali alias lem faisal ajak masyarakat ikut vaksinasi jaga terap protokol sehat prokes  anjur henti musibah pandemi corona,-3,Negatif
senator fachrul wajib juang rakyat aceh referendum,-1,Negatif
sih fulan lupa nama fitnah aisyah anak abu bakar ya beliau marah  paham marah  abu bakar bilang biayain hidup sih fulan  rasulullah bilang kah allah maaf ,-2,Negatif
faisal basri   orang takut provokasi publik berani  hasil dengar  seru   ,3,Positif
main api orang aceh denny siregar hitung ,1,Positif
insan senyum  pandang mata lantas cikgu fadli  pegang kuasa  asyik kaji kaji kaji raja ubah  keluar arah kapasiti ,2,Positif
kitab jaya khatam hadap guru faridatul faraid karang masyaikh guru iaitu syeikh ahmad al fathani kenal alam melayu abad masehi ,2,Positif
pandang faizal assegaf baswedan ar baswedan pelopor politik primordialisme buah karya partai arab indonesia watak tular cucu modus politik identitas pilgub dki  kucing musang onta  ,-1,Negatif
ingat haul akbar pp assalafi al fithrah dinding surabaya diri kah  ahmad asrori al ishaqi ,-1,Negatif
abah tahu anak kuat abah sangka  menang  abah farah rindu,2,Positif
temu senator aceh fachrul razi rizieq shihab allah tunjuk korupsi indonesia,1,Positif
tolong proses orang adu domba aceh jangan tabur benih benci aceh angkat senjata ,-1,Negatif
lamban tangan anies baswedan azis syamsuddin ferdinand saran firli bahuri,1,Positif
fadli zon official cerita babe haikal hassan temu rasulullah alas lapor ahok  tonton lengkap youtube fadli zon official,2,Positif
solat jenazah beliau imam al allamah al sheikh muhammad al hasan al dedew ,0,Netral
al habib hasan ibn husain banahsan wafat lk  yll al habib abu bakar ibn muhammad al aydrus wafat lk  yll cikal kampung tuan tuan sayyid ketapang kalimantan barat  dakwah lanjut dzurriyah ya ,1,Positif
aktivis anti korupsi aceh gayo hilang,-2,Negatif
bicara referendum  wakil aceh pusat  rakyat aceh referendum wakil aceh wajar juang fachrul razi pesan singkat selasa dinihari ,0,Netral
fachrul razi referendum aceh solusi damai hak konstitusional warga negara rakyatbergerak rakyatmelawan,1,Positif
fitnah zaman  tuduh tokoh hti papua ustadz fadlan garamatan orang munafik sebar fitnah murah ibukotapesenancukong,-1,Negatif
bangkit raja islam bangkit fatelehen raden fatahillah pimpin kuasa daerah jajah voc jakarta kenang buat museum fatahillah,2,Positif
fadli zon puji rakyat aceh pancasila rohingnya via,1,Positif
queen safiatuddin tajul alam of aceh blazed a trail as a courageous leader  she fought against portuguese invaders who aimed subjugate aceh and control its lucrative trade routes  she is remembered for her resistance leadership and protecting aceh si islamic heritage ,1,Positif
kait nyata referendum mualem senator aceh fachrul razi juang ,1,Positif
faiz syarifah nobat agam inong aceh,1,Positif
selamat fpi   moga bangsa negara cengkraman  alas menag fachrul razi tegas rekomendasi sakit fpi final via,1,Positif
ketua ansor dki sahabat muhammad ainul lapor fa hina tum pbnu  kader ansor kawal meja hijau  ansor indonesia lapor fa hina pampang medsos  ya jabbar ya qahar tangkapfaizalassegaf njjyqw,3,Positif
fachrul razi urus matlaul anwar organisasi bentuk kiai banten juli  islam sunni syafi i aceh ,3,Positif
ie masen ulee kareng banda aceh serah sadaqah keluarga almarhum fauzi,0,Netral
allahyarham lapor hembus nafas terakkhir jam  pagi selasa  awaninews awanipagi,0,Netral
faiz syarifah nobat agam inong aceh masakininews,1,Positif
kenal faishal tanjung adik sheila dara lamar nadin amizah romantis baca lengkap,1,Positif
wali negara aceh teungku hasan muhammad tiro m s  m a  ll d inspiration cucu ulama pahlawan aceh tengok chiek ditiro ,1,Positif
bek tapeugot droe keu geuneurasi nyang putoh taloe keu rante nyang putoh gleueng  hana meuho punca pym teungku hasan muhammad tiro krue seumangat bangsa aceh ,0,Netral
juni kenang pergi deklarator gera aceh merdeka gam teungku hasan tiro  alfatihah,0,Netral
juni kenang pergi sang deklarator gera aceh merdeka gam teungku hasan tiro  alfatihah,0,Netral
bendera gera aceh merdeka gam kibar kawasan makam diri teungku hasan tiro meureu indrapuri aceh senin  acehkini,-2,Negatif
kenang pergi teungku hasan muhammad tiro deklarator gera aceh merdeka gam  hasan tiro wafat juni banda aceh aceh damai  alfatihah  acehkini,0,Netral
malik mahmud kenang teungku hasan tiro juang tunjuk ajar mesti  semangat beliau ilmu cita cita aceh ajar lupa sedikit  acehkini hasantiro hkzw ju,-1,Negatif
hutan belantara aceh markas alue puasa saksi juang teungku hasan tiro pasu  ami umur hidup ,1,Positif
nisan nasehat  batu nisan milik syekh qadhi sadrul islam ismail  wafat h m lamreh aceh  tulis inskripsi batu nisan terjemah tim mapesa,1,Positif
innalillahi wa inna ilaihi raji un  duka cita dalam pulang abang toriq hadad dirut pt tempo inti media  jurnalis senior jaga merdeka pers indonesia  insyaallah husnul khatimah terima amal baik keluarga tabah  amin ,3,Positif
 deklarasi aceh merdeka teungku hasan tiro gunung halimon pidie desember dengar cerita cerita heroik juang gera aceh merdeka  dengar cerita berani kebal peluru ilmu hilang aceh a thread,1,Positif
ketua dpr aceh saiful bahri ziarah makam wali nanggroe aceh almarhum teungku hasan muhammad tiro gampong mureu jumat  ziarah makam diri gera aceh merdeka gam momentum idulfitri h acehkini,-1,Negatif
tahunmeninggalnyahasantiro jenius hasan tiro rekomendasi teungku daud beureueh perdana menteri indonesia syafruddin prawiranegara kuliah uii,0,Netral
kompleks makam hening sawah luas krueng aceh liuk liuk teungku hasan tiro istirahat  acehkini,0,Netral
negara lampung negara batak  status negara aceh dr teungku hasan muhammad tiro m s  m a  ll d  ph d ,0,Netral
tuju soekarno  biar hasan tiro pulang belanda gubernur aceh hasan tiro turun langsung teungku cik tiro  hak pegang tampuk sultan aceh garis turun  ya hasan tiro pangeran aceh,0,Netral
berangkat swedia sahabat denmark jalan darat laut mobil diam teungku hasan muhammad tiro sweden kenang tarmizi age,0,Netral
salam klarifikasi mualem nyata referendum wakil rakyat aceh  laku spontan event haul tinggal teungku hasan muhammad tiro mualem point klarifikasi,1,Positif
ubah sikap hasan tiro pusat  aceh guncang ronta darul islam pimpin langsung teungku daud beureueh aceh lawan jakarta soekarno anggap ingkar janji ,2,Positif
jenius hasan tiro rekomendasi teungku daud beureueh perdana menteri indonesia syafruddin prawiranegara kuliah uii,0,Netral
haba peuneutoeh almarhum wali nanggroe aceh dr teungku hasan muhammad tiro  jinoe kiban kak rak  ,0,Netral
sisi che guevara sisi teungku hasan tiro kuba aceh sumatra kutub bebas berangan teriak lantang dunia internasional  ,-3,Negatif
